Processed,Method,URI
true,GET,https://docs.oracle.com/en/cloud/iaas-classic/compute-iaas-cloud/index.html
true,GET,https://docs.oracle.com/cloud/latest/otmcs_gs/index.html
true,GET,https://docs.oracle.com/en/cloud/iaas-classic/messaging-cloud/index.html
true,GET,https://docs.oracle.com/en/cloud/iaas-classic/container-cloud/index.html
true,GET,https://docs.oracle.com/en/cloud/iaas-classic/ravello-cloud/index.html
true,GET,https://docs.oracle.com/en/cloud/iaas-classic/storage-appliance-cloud/index.html
true,GET,https://docs.oracle.com/en/cloud/iaas-classic/load-balancer-cloud/index.html
true,GET,https://docs.oracle.com/en/cloud/iaas-classic/storage-cloud/index.html
true,GET,https://docs.oracle.com/cloud/otm642/otmcs_gs/{$dcommonref}dcommon/css/IE.css
true,GET,https://docs.oracle.com/en/cloud/iaas-classic/sp_common/site-template/requirejs/require.js
true,GET,https://docs.oracle.com/sp_common/site-template/requirejs/require.js
true,GET,https://docs.oracle.com/en/cloud/iaas-classic/sp_common/site-template/ohc-site-template/css/site.css
true,GET,"https://docs.oracle.com/apps/search/search.jsp (category,q)"
true,GET,https://docs.oracle.com/cloud/otm642/otmcs_gs/{$dcommonref}dcommon/css/ltIE9.css
true,GET,https://docs.oracle.com/cd/E17952_01/
true,GET,https://docs.oracle.com/sp_common/site-template/ohc-site-template/css/site.css
true,GET,https://docs.oracle.com/sp_common/site-template/ohc-common/img/favicon.ico
true,GET,https://docs.oracle.com/sp_common/site-template/ohc-common/img/ohc-logo.png
true,GET,https://docs.oracle.com/en/cloud/paas/index.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/preface.html
true,GET,https://docs.oracle.com/en/cloud/iaas-classic/sp_common/shared-images/gs_230x190_iaas.png
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-overview.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-whats-new.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-versions.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-installing.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-binary-installation.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-installing-upgrading.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-installing-source.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-upgrading-to-8.0.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-testing.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-examples.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-installing-maven.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-reference.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-reference-driver-name.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-reference-jdbc-url-format.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-connp-props-authentication.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-connp-props-connection.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-connp-props-networking.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-connp-props-session.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-reference-configuration-properties.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-connp-props-result-sets.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-connp-props-prepared-statements.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-connp-props-statements.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-connp-props-security.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-connp-props-metadata.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-connp-props-blob-clob-processing.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-connp-props-performance-extensions.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-connp-props-datetime-types-processing.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-connp-props-high-availability-and-clustering.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-connp-props-exceptions-warnings.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-connp-props-debugging-profiling.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-connp-props-tunes-for-integration-with-other-products.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-connp-props-jdbc-compliance.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-connp-props-x-protocol-and-x-devapi.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-reference-implementation-notes.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-date-time.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-reference-type-conversions.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-fractional-seconds.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-time-instants.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-YEAR.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-reference-charsets.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-query-attributes.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-reference-using-ssl.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-server-authentication.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-2-way-authentication.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-client-authentication.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-fips.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-debugging-ssl-connection.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-named-pipe.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-authentications.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-unix-socket.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connecting-using-kerberos.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-using-mfa.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-using-pam.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-WebAuthn-authentication.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-using-openID.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-reference-replication-connection.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-session-state-tracker.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-reference-dns-srv.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-usagenotes-statements.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-usagenotes-basic.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-usagenotes-connect-drivermanager.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-usagenotes-statements-callable.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-usagenotes-last-insert-id.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-multi-host-connections.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-usagenotes-j2ee-concepts-connection-pooling.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-reference-error-sqlstates.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-client-side-failover-xdevapi.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-config-failover.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-usagenotes-j2ee-concepts-managing-load-balanced-connections.html
true,GET,https://docs.oracle.com/cloud/otm19a/
true,GET,https://docs.oracle.com/cloud/otm19b/
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-usagenotes-j2ee-concepts-load-balancing-failover.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-source-replica-replication-connection.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-using-xdevapi.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-connection-compression-xdevapi.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-interceptors.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-logging-slf4j.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-schema-validation.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-usagenotes-tomcat.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-usagenotes-spring-config.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-usagenotes-spring-config-connpooling.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-opentelemetry.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-usagenotes-troubleshooting.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-support.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-usagenotes-known-issues-limitations.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-usagenotes-spring-config-jdbctemplate.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-support-community.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-support-bug-report.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/connector-j-usagenotes-spring-config-transactional.html
true,GET,https://docs.oracle.com/cd/E17952_01/index.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/index.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/ix01.html
true,GET,https://docs.oracle.com/en-us/iaas/Content/FreeTier/freetier.htm
true,GET,https://docs.oracle.com/en-us/iaas/Content/GSG/Concepts/baremetalintro.htm
true,GET,https://docs.oracle.com/en-us/iaas/Content/devtoolshome.htm
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-en/mvl-otn.css
true,GET,https://docs.oracle.com/en-us/iaas/Content/services.htm
true,GET,https://docs.oracle.com/en-us/iaas/Content/Security/Concepts/security.htm
true,GET,https://docs.oracle.com/en/applications/fusion-apps/index.html
true,GET,https://docs.oracle.com/en/applications/e-business-suite/index.html
true,GET,https://docs.oracle.com/en/applications/enterprise-performance-management/index.html
true,GET,https://docs.oracle.com/en/applications/peoplesoft/index.html
true,GET,https://docs.oracle.com/en/applications/jd-edwards/index.html
true,GET,https://docs.oracle.com/en/applications/siebel/index.html
true,GET,https://docs.oracle.com/en-us/iaas/Content/General/Concepts/govlanding.htm
true,GET,https://docs.oracle.com/en-us/iaas/Content/General/Reference/more.htm
true,GET,https://docs.oracle.com/en/database/oracle/oracle-database/index.html
true,GET,https://docs.oracle.com/en/cloud/paas/autonomous-database/index.html
true,GET,https://docs.oracle.com/en/database/oracle/apex/index.html
true,GET,https://docs.oracle.com/en/middleware/goldengate/index.html
true,GET,https://docs.oracle.com/en/database/other-databases/essbase/index.html
true,GET,https://docs.oracle.com/en/bigdata/index.html
true,GET,https://docs.oracle.com/en/enterprise-manager/index.html
true,GET,https://docs.oracle.com/en/database/other-databases/nosql-database/index.html
true,GET,https://docs.oracle.com/en/engineered-systems/health-diagnostics/
true,GET,https://docs.oracle.com/en/bigdata/big-data-appliance/
true,GET,https://docs.oracle.com/en/database/index.html
true,GET,https://docs.oracle.com/en/engineered-systems/oracle-database-appliance/
true,GET,https://docs.oracle.com/cd/E18476_01/index.htm
true,GET,https://docs.oracle.com/en/engineered-systems/index.html
true,GET,https://docs.oracle.com/javaee/7/index.html
true,GET,https://docs.oracle.com/en/engineered-systems/zero-data-loss-recovery-appliance/
true,GET,https://docs.oracle.com/en/engineered-systems/private-cloud-appliance/
true,GET,https://docs.oracle.com/en/networking/index.html
true,GET,https://docs.oracle.com/en/servers/index.html
true,GET,https://docs.oracle.com/javame/8.3/index.html
true,GET,https://docs.oracle.com/en/virtualization/
true,GET,https://docs.oracle.com/cd/E41177_01/index.html
true,GET,https://docs.oracle.com/en/virtualization/index.html
true,GET,https://docs.oracle.com/en/industries/construction-engineering/index.html
true,GET,https://docs.oracle.com/cd/E69469_01/index.html
true,GET,https://docs.oracle.com/en/industries/food-beverage/index.html
true,GET,https://docs.oracle.com/cd/F15085_01/index.html
true,GET,https://docs.oracle.com/en/industries/health-sciences/index.html
true,GET,https://docs.oracle.com/en/industries/retail/index.html
true,GET,https://docs.oracle.com/en/industries/hospitality/index.html
true,GET,"https://docs.oracle.com/solutions/ (cType,lang,q,sort)"
true,GET,https://docs.oracle.com/en/industries/insurance/index.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-relnotes-en/news-9-2-0.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-relnotes-en/news-9-0-0.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-relnotes-en/news-9-1-0.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-relnotes-en/news-9-x.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-relnotes-en/preface.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-relnotes-en/news-8-4-0.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-relnotes-en/news-8-3-0.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-relnotes-en/news-8-2-0.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-relnotes-en/news-8-x.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-relnotes-en/news-8-1-0.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-relnotes-en/news-8-0-33.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-relnotes-en/news-8-0-32.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-relnotes-en/news-8-0-30.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-relnotes-en/news-8-0-31.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-relnotes-en/news-8-0-29.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-relnotes-en/news-8-0-28.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-relnotes-en/news-8-0-26.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-relnotes-en/news-8-0-27.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-relnotes-en/news-8-0-25.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-relnotes-en/news-8-0-24.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-relnotes-en/news-8-0-22.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-relnotes-en/news-8-0-21.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-relnotes-en/news-8-0-23.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-relnotes-en/news-8-0-20.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-relnotes-en/news-8-0-19.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-relnotes-en/news-8-0-16.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-relnotes-en/news-8-0-17.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-relnotes-en/news-8-0-18.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-relnotes-en/news-8-0-14.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-relnotes-en/news-8-0-13.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-relnotes-en/news-8-0-15.html
true,GET,https://docs.oracle.com/en/industries/utilities/index.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-relnotes-en/news-8-0-11.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-relnotes-en/news-8-0-10.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-relnotes-en/news-8-0-9.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-relnotes-en/news-8-0-12.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-relnotes-en/news-8-0-8.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-relnotes-en/ar01s05.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-relnotes-en/ar01s04.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-relnotes-en/news-8-0-7.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-relnotes-en/mvl-otn.css
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-relnotes-en/index.html
true,GET,https://docs.oracle.com/cd/E17952_01/connector-j-relnotes-en/ix01.html
true,GET,https://docs.oracle.com/en/applications/release8.html
true,GET,https://docs.oracle.com/en/industries/state-and-local/index.html
true,GET,https://docs.oracle.com/404.html
true,GET,https://docs.oracle.com/en/cloud/saas/sales/20c/index.html
true,GET,https://docs.oracle.com/en/cloud/saas/loyalty/20c/index.html
true,GET,https://docs.oracle.com/en/cloud/saas/talent-cloud-suite/index.html
true,GET,https://docs.oracle.com/en/cloud/saas/financials/20c/index.html
true,GET,https://docs.oracle.com/en/cloud/saas/datafox/dfrsv/stylesheets/screen.css
true,GET,https://docs.oracle.com/en/cloud/saas/datafox/dfrsv/stylesheets/print.css
true,GET,https://docs.oracle.com/en/cloud/saas/datafox/dfrsv/javascripts/all.js
true,GET,https://docs.oracle.com/en/cloud/saas/datafox/dfrsv/javascripts/fxhnd.js
true,GET,https://docs.oracle.com/en/cloud/saas/datafox/dfrsv/images/navbar.png
true,GET,https://docs.oracle.com/en/cloud/saas/datafox/dfrsv/images/logo-oracle-datafox-154.png
true,GET,https://docs.oracle.com/en/cloud/saas/risk-management/20c/index.html
true,GET,https://docs.oracle.com/en/cloud/saas/procurement/20c/index.html
true,GET,https://docs.oracle.com/en/cloud/saas/supply-chain-management/
true,GET,https://docs.oracle.com/en/cloud/saas/customer-data-management/20c/index.html
true,GET,https://docs.oracle.com/en/cloud/saas/project-management/20c/index.html
true,GET,https://docs.oracle.com/en/cloud/paas/soa-cloud/
true,GET,https://docs.oracle.com/en/cloud/saas/human-resources/20c/index.html
true,GET,https://docs.oracle.com/en/cloud/saas/service-logistics/20c/index.html
true,GET,https://docs.oracle.com/en/cloud/paas/integration-cloud/user-int-insight-oci/
true,GET,https://docs.oracle.com/cd/E83857_01/paas/soa-cloud/
true,GET,https://docs.oracle.com/en/cloud/saas/industries/20c/index.html
true,GET,https://docs.oracle.com/en/cloud/saas/subscription-management/20c/index.html
true,GET,https://docs.oracle.com/en/cloud/saas/student-management/20c/index.html
true,GET,https://docs.oracle.com/en/cloud/saas/human-resources/
true,GET,https://docs.oracle.com/zh-cn/cloud/saas/applications-common/
true,GET,https://docs.oracle.com/ro/cloud/saas/applications-common/
true,GET,https://docs.oracle.com/pt-br/cloud/saas/applications-common/
true,GET,https://docs.oracle.com/de/cloud/saas/applications-common/
true,GET,https://docs.oracle.com/es/cloud/saas/applications-common/
true,GET,https://docs.oracle.com/fr/cloud/saas/applications-common/
true,GET,https://docs.oracle.com/nl/cloud/saas/applications-common/
true,GET,https://docs.oracle.com/zh-cn/cloud/saas/b2b-service/
true,GET,https://docs.oracle.com/pt-br/cloud/saas/b2b-service/
true,GET,https://docs.oracle.com/it/cloud/saas/applications-common/
true,GET,https://docs.oracle.com/ro/cloud/saas/b2b-service/
true,GET,https://docs.oracle.com/de/cloud/saas/b2b-service/
true,GET,https://docs.oracle.com/it/cloud/saas/b2b-service/
true,GET,https://docs.oracle.com/fr/cloud/saas/b2b-service/
true,GET,https://docs.oracle.com/es/cloud/saas/b2b-service/
true,GET,https://docs.oracle.com/it/cloud/saas/human-resources/
true,GET,https://docs.oracle.com/en/industries/index.html
true,GET,https://docs.oracle.com/en/industries/health-sciences/site-activate/index.html
true,GET,https://docs.oracle.com/en/industries/life-sciences/site-activate/index.html
true,GET,https://docs.oracle.com/en/industries/health-sciences/site-activate/23.1/
true,GET,https://docs.oracle.com/en/industries/health-sciences/site-activate/22.4/
true,GET,https://docs.oracle.com/nl/cloud/saas/b2b-service/
true,GET,https://docs.oracle.com/zh-cn/cloud/saas/human-resources/
true,GET,https://docs.oracle.com/en/industries/health-sciences/site-activate/22.2/
true,GET,https://docs.oracle.com/en/industries/health-sciences/site-activate/22.3/
true,GET,https://docs.oracle.com/pt-br/cloud/saas/human-resources/
true,GET,https://docs.oracle.com/ro/cloud/saas/human-resources/
true,GET,https://docs.oracle.com/en/industries/health-sciences/site-activate/22.1/
true,GET,https://docs.oracle.com/en/industries/health-sciences/site-activate/21.3/
true,GET,https://docs.oracle.com/en/industries/health-sciences/site-activate/21.4/
true,GET,https://docs.oracle.com/en/industries/health-sciences/site-activate/21.2/
true,GET,https://docs.oracle.com/en/industries/health-sciences/site-activate/21.1/
true,GET,https://docs.oracle.com/de/cloud/saas/human-resources/
true,GET,https://docs.oracle.com/en/industries/health-sciences/site-activate/20.4/
true,GET,https://docs.oracle.com/en/industries/health-sciences/site-activate/19.3/index.html
true,GET,https://docs.oracle.com/en/industries/health-sciences/site-activate/19.1/index.html
true,GET,https://docs.oracle.com/en/industries/health-sciences/site-activate/20.3/
true,GET,https://docs.oracle.com/en/industries/health-sciences/site-activate/19.2/index.html
true,GET,https://docs.oracle.com/en/industries/health-sciences/site-activate/sp_common/site-template/requirejs/require.js
true,GET,https://docs.oracle.com/en/industries/health-sciences/site-analyze/index.html
true,GET,"https://docs.oracle.com/apps/search/search.jsp (category,product,q)"
true,GET,https://docs.oracle.com/en/industries/health-sciences/site-analyze/23.1/
true,GET,https://docs.oracle.com/en/industries/health-sciences/site-analyze/22.4/
true,GET,https://docs.oracle.com/en/industries/health-sciences/site-analyze/22.3/
true,GET,https://docs.oracle.com/en/industries/health-sciences/site-analyze/22.2/
true,GET,https://docs.oracle.com/en/industries/health-sciences/site-analyze/22.1/
true,GET,https://docs.oracle.com/en/industries/health-sciences/site-analyze/21.4/
true,GET,https://docs.oracle.com/en/industries/health-sciences/site-analyze/21.2/
true,GET,https://docs.oracle.com/en/industries/health-sciences/site-analyze/21.3/
true,GET,https://docs.oracle.com/en/industries/health-sciences/site-activate/sp_common/site-template/ohc-site-template/css/site.css
true,GET,https://docs.oracle.com/en/industries/health-sciences/site-analyze/20.4/
true,GET,https://docs.oracle.com/en/industries/health-sciences/site-analyze/20.3/
true,GET,https://docs.oracle.com/en/industries/health-sciences/site-analyze/19.3/index.html
true,GET,https://docs.oracle.com/en/industries/health-sciences/site-analyze/19.2/index.html
true,GET,https://docs.oracle.com/en/industries/health-sciences/site-analyze/21.1/
true,GET,https://docs.oracle.com/fr/cloud/saas/human-resources/
true,GET,https://docs.oracle.com/en/industries/health-sciences/site-analyze/19.1/index.html
true,GET,https://docs.oracle.com/en/industries/health-sciences/site-analyze/sp_common/site-template/requirejs/require.js
true,GET,https://docs.oracle.com/en/industries/health-sciences/health-insight/index.html
true,GET,https://docs.oracle.com/en/industries/health-sciences/health-insight/22.2/
true,GET,https://docs.oracle.com/en/industries/health-sciences/health-insight/22.1/
true,GET,https://docs.oracle.com/en/industries/health-sciences/site-analyze/sp_common/site-template/ohc-site-template/css/site.css
true,GET,https://docs.oracle.com/en/industries/health-sciences/health-insight/sp_common/site-template/ohc-site-template/css/site.css
true,GET,https://docs.oracle.com/en/industries/health-sciences/health-insight/20.3/
true,GET,https://docs.oracle.com/en/industries/health-sciences/health-insight/21.1/
true,GET,https://docs.oracle.com/en/industries/health-sciences/health-insight/21.4/
true,GET,https://docs.oracle.com/en/industries/health-sciences/health-insight/sp_common/site-template/requirejs/require.js
true,GET,https://docs.oracle.com/en/industries/health-sciences/safety-one/books.html
true,GET,https://docs.oracle.com/en/industries/health-sciences/safety-one/quick-start/index.html
true,GET,https://docs.oracle.com/en/industries/health-sciences/safety-one/release-notes/index.html
true,GET,https://docs.oracle.com/en/industries/health-sciences/safety-one/videos.html
true,GET,https://docs.oracle.com/en/industries/health-sciences/safety-one/index.html
true,GET,https://docs.oracle.com/en/industries/health-sciences/safety-one/api-guide/index.html
true,GET,https://docs.oracle.com/en/industries/health-sciences/safety-one/user-guide/index.html
true,GET,https://docs.oracle.com/en/industries/health-sciences/safety-one/sp_common/site-template/requirejs/require.js
true,GET,https://docs.oracle.com/en/industries/health-sciences/safety-one/sp_common/shared-images/gs_64_process.png
true,GET,https://docs.oracle.com/en/industries/health-sciences/safety-one/sp_common/shared-images/gs_64_dashboard.png
true,GET,https://docs.oracle.com/en/industries/health-sciences/site-select/index.html
true,GET,https://docs.oracle.com/en/industries/life-sciences/site-select/index.html
true,GET,https://docs.oracle.com/en/industries/health-sciences/site-select/23.1/
true,GET,https://docs.oracle.com/en/industries/health-sciences/site-select/22.4/
true,GET,https://docs.oracle.com/en/industries/health-sciences/site-select/22.3/
true,GET,https://docs.oracle.com/en/industries/health-sciences/site-select/22.1/
true,GET,https://docs.oracle.com/en/industries/health-sciences/site-select/22.2/
true,GET,https://docs.oracle.com/en/industries/health-sciences/site-select/21.4/
true,GET,https://docs.oracle.com/en/industries/health-sciences/site-select/21.3/
true,GET,https://docs.oracle.com/en/industries/health-sciences/safety-one/sp_common/site-template/ohc-site-template/css/site.css
true,GET,https://docs.oracle.com/en/industries/health-sciences/site-select/21.1/
true,GET,https://docs.oracle.com/en/industries/health-sciences/safety-one/sp_common/shared-images/gs_64_release_notes.png
true,GET,https://docs.oracle.com/en/industries/health-sciences/site-select/21.2/
true,GET,https://docs.oracle.com/en/industries/health-sciences/site-select/20.1/index.html
true,GET,https://docs.oracle.com/en/industries/health-sciences/site-select/20.3/
true,GET,https://docs.oracle.com/en/industries/health-sciences/site-select/19.2/index.html
true,GET,https://docs.oracle.com/en/industries/health-sciences/site-select/19.3/index.html
true,GET,https://docs.oracle.com/en/industries/health-sciences/site-select/19.4/index.html
true,GET,https://docs.oracle.com/en/industries/health-sciences/site-select/19.1/index.html
true,GET,https://docs.oracle.com/en/industries/health-sciences/site-select/20.4/
true,GET,https://docs.oracle.com/en/industries/health-sciences/site-select/sp_common/site-template/requirejs/require.js
true,GET,https://docs.oracle.com/en/middleware/
true,GET,https://docs.oracle.com/middleware/jet210/jet/jet_tasks.html
true,GET,https://docs.oracle.com/middleware/jet210/jet/jet_tutorials.html
true,GET,https://docs.oracle.com/middleware/jet210/jet/jet_books.html
true,GET,https://docs.oracle.com/middleware/jet210/jet/jet_video.html
true,GET,https://docs.oracle.com/middleware/jet210/jet/developer/GUID-ABE2373F-287F-4C3A-BEBD-02F179F399FD.htm
true,GET,https://docs.oracle.com/middleware/jet200/jet/jet_tasks.html
true,GET,https://docs.oracle.com/middleware/jet200/jet/jet_video.html
true,GET,https://docs.oracle.com/middleware/jet210/jet/developer/GUID-4D5A4D37-3CF6-41A0-BED2-EC14664645A1.htm
true,GET,https://docs.oracle.com/middleware/jet200/jet/jet_tutorials.html
true,GET,https://docs.oracle.com/en/industries/health-sciences/safety-one/sp_common/shared-images/OHS_Product_Icon_Safety.png
true,GET,https://docs.oracle.com/middleware/jet200/jet/jet_books.html
